Process A: arrival time 2104ms; tau 1000ms; 92 CPU bursts:
--> CPU burst 387ms --> I/O burst 1190ms
time 38601ms: Time slice expired; process G preempted with 1811ms remaining [Q: E A F]
time 38605ms: Process E started using the CPU for remaining 813ms of 1197ms burst [Q: A F G]
time 38733ms: Time slice expired; process E preempted with 685ms remaining [Q: A F G]
time 38737ms: Process A started using the CPU for remaining 253ms of 893ms burst [Q: F G E]
time 38865ms: Time slice expired; process A preempted with 125ms remaining [Q: F G E]
time 38869ms: Process F started using the CPU for remaining 1139ms of 1523ms burst [Q: G E A]
time 38997ms: Time slice expired; process F preempted with 1011ms remaining [Q: G E A]
time 39001ms: Process G started using the CPU for remaining 1811ms of 3987ms burst [Q: E A F]
time 39129ms: Time slice expired; process G preempted with 1683ms remaining [Q: E A F]
time 39133ms: Process E started using the CPU for remaining 685ms of 1197ms burst [Q: A F G]
time 39261ms: Time slice expired; process E preempted with 557ms remaining [Q: A F G]
time 39265ms: Process A started using the CPU for remaining 125ms of 893ms burst [Q: F G E]
time 39390ms: Process A completed a CPU burst; 88 bursts to go [Q: F G E]
time 39390ms: Process A switching out of CPU; will block on I/O until time 46652ms [Q: F G E]
time 39394ms: Process F started using the CPU for remaining 1011ms of 1523ms burst [Q: G E]
time 39522ms: Time slice expired; process F preempted with 883ms remaining [Q: G E]
time 39526ms: Process G started using the CPU for remaining 1683ms of 3987ms burst [Q: E F]
time 39654ms: Time slice expired; process G preempted with 1555ms remaining [Q: E F]
time 39658ms: Process E started using the CPU for remaining 557ms of 1197ms burst [Q: F G]
time 39786ms: Time slice expired; process E preempted with 429ms remaining [Q: F G]
time 39790ms: Process F started using the CPU for remaining 883ms of 1523ms burst [Q: G E]
time 39918ms: Time slice expired; process F preempted with 755ms remaining [Q: G E]
time 39922ms: Process G started using the CPU for remaining 1555ms of 3987ms burst [Q: E F]
time 40050ms: Time slice expired; process G preempted with 1427ms remaining [Q: E F]
time 40054ms: Process E started using the CPU for remaining 429ms of 1197ms burst [Q: F G]
time 40182ms: Time slice expired; process E preempted with 301ms remaining [Q: F G]
time 40186ms: Process F started using the CPU for remaining 755ms of 1523ms burst [Q: G E]
time 40314ms: Time slice expired; process F preempted with 627ms remaining [Q: G E]
time 40318ms: Process G started using the CPU for remaining 1427ms of 3987ms burst [Q: E F]
time 40446ms: Time slice expired; process G preempted with 1299ms remaining [Q: E F]
time 40450ms: Process E started using the CPU for remaining 301ms of 1197ms burst [Q: F G]
time 40578ms: Time slice expired; process E preempted with 173ms remaining [Q: F G]
time 40582ms: Process F started using the CPU for remaining 627ms of 1523ms burst [Q: G E]
time 40710ms: Time slice expired; process F preempted with 499ms remaining [Q: G E]
time 40714ms: Process G started using the CPU for remaining 1299ms of 3987ms burst [Q: E F]
time 40842ms: Time slice expired; process G preempted with 1171ms remaining [Q: E F]
time 40846ms: Process E started using the CPU for remaining 173ms of 1197ms burst [Q: F G]
time 40974ms: Time slice expired; process E preempted with 45ms remaining [Q: F G]
time 40978ms: Process F started using the CPU for remaining 499ms of 1523ms burst [Q: G E]
time 41106ms: Time slice expired; process F preempted with 371ms remaining [Q: G E]
time 41110ms: Process G started using the CPU for remaining 1171ms of 3987ms burst [Q: E F]
time 41238ms: Time slice expired; process G preempted with 1043ms remaining [Q: E F]
time 41242ms: Process E started using the CPU for remaining 45ms of 1197ms burst [Q: F G]
time 41287ms: Process E completed a CPU burst; 91 bursts to go [Q: F G]
time 41287ms: Process E switching out of CPU; will block on I/O until time 59659ms [Q: F G]
time 41291ms: Process F started using the CPU for remaining 371ms of 1523ms burst [Q: G]
time 41419ms: Time slice expired; process F preempted with 243ms remaining [Q: G]
time 41423ms: Process G started using the CPU for remaining 1043ms of 3987ms burst [Q: F]
time 41551ms: Time slice expired; process G preempted with 915ms remaining [Q: F]
time 41555ms: Process F started using the CPU for remaining 243ms of 1523ms burst [Q: G]
time 41683ms: Time slice expired; process F preempted with 115ms remaining [Q: G]
time 41687ms: Process G started using the CPU for remaining 915ms of 3987ms burst [Q: F]
time 41815ms: Time slice expired; process G preempted with 787ms remaining [Q: F]
time 41819ms: Process F started using the CPU for remaining 115ms of 1523ms burst [Q: G]
time 41934ms: Process F completed a CPU burst; 65 bursts to go [Q: G]
time 41934ms: Process F switching out of CPU; will block on I/O until time 44336ms [Q: G]
time 41938ms: Process G started using the CPU for remaining 787ms of 3987ms burst [Q: empty]
time 42066ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 42194ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 42322ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 42353ms: Process D completed I/O; added to ready queue [Q: D]
time 42450ms: Time slice expired; process G preempted with 275ms remaining [Q: D]
time 42454ms: Process D started using the CPU for 182ms burst [Q: G]
time 42582ms: Time slice expired; process D preempted with 54ms remaining [Q: G]
time 42586ms: Process G started using the CPU for remaining 275ms of 3987ms burst [Q: D]
time 42714ms: Time slice expired; process G preempted with 147ms remaining [Q: D]
time 42718ms: Process D started using the CPU for remaining 54ms of 182ms burst [Q: G]
time 42772ms: Process D completed a CPU burst; 82 bursts to go [Q: G]
time 42772ms: Process D switching out of CPU; will block on I/O until time 58114ms [Q: G]
time 42776ms: Process G started using the CPU for remaining 147ms of 3987ms burst [Q: empty]
time 42904ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 42923ms: Process G completed a CPU burst; 6 bursts to go [Q: empty]
time 42923ms: Process G switching out of CPU; will block on I/O until time 46825ms [Q: empty]
time 44336ms: Process F completed I/O; added to ready queue [Q: F]
time 44338ms: Process F started using the CPU for 159ms burst [Q: empty]
time 44466ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 44497ms: Process F completed a CPU burst; 64 bursts to go [Q: empty]
time 44497ms: Process F switching out of CPU; will block on I/O until time 55579ms [Q: empty]
time 46652ms: Process A completed I/O; added to ready queue [Q: A]
time 46654ms: Process A started using the CPU for 143ms burst [Q: empty]
time 46782ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 46797ms: Process A completed a CPU burst; 87 bursts to go [Q: empty]
time 46797ms: Process A switching out of CPU; will block on I/O until time 53059ms [Q: empty]
time 46825ms: Process G completed I/O; added to ready queue [Q: G]
time 46827ms: Process G started using the CPU for 667ms burst [Q: empty]
time 46955ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 47083ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 47211ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 47339ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 47467ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 47494ms: Process G completed a CPU burst; 5 bursts to go [Q: empty]
time 47494ms: Process G switching out of CPU; will block on I/O until time 62116ms [Q: empty]
time 53059ms: Process A completed I/O; added to ready queue [Q: A]
time 53061ms: Process A started using the CPU for 1995ms burst [Q: empty]
time 53189ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 53317ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 53445ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 53573ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 53701ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 53829ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 53957ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 54085ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 54213ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 54341ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 54469ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 54597ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 54725ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 54853ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 54981ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 55056ms: Process A completed a CPU burst; 86 bursts to go [Q: empty]
time 55056ms: Process A switching out of CPU; will block on I/O until time 62858ms [Q: empty]
time 55579ms: Process F completed I/O; added to ready queue [Q: F]
time 55581ms: Process F started using the CPU for 125ms burst [Q: empty]
time 55706ms: Process F completed a CPU burst; 63 bursts to go [Q: empty]
time 55706ms: Process F switching out of CPU; will block on I/O until time 66608ms [Q: empty]
time 56405ms: Process C completed I/O; added to ready queue [Q: C]
time 56407ms: Process C started using the CPU for 2582ms burst [Q: empty]
time 56535ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 56663ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 56791ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 56919ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 57047ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 57175ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 57303ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 57431ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 57559ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 57687ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 57815ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 57943ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 58071ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 58114ms: Process D completed I/O; added to ready queue [Q: D]
time 58199ms: Time slice expired; process C preempted with 790ms remaining [Q: D]
time 58203ms: Process D started using the CPU for 152ms burst [Q: C]
time 58331ms: Time slice expired; process D preempted with 24ms remaining [Q: C]
time 58335ms: Process C started using the CPU for remaining 790ms of 2582ms burst [Q: D]
time 58463ms: Time slice expired; process C preempted with 662ms remaining [Q: D]
time 58467ms: Process D started using the CPU for remaining 24ms of 152ms burst [Q: C]
time 58491ms: Process D completed a CPU burst; 81 bursts to go [Q: C]
time 58491ms: Process D switching out of CPU; will block on I/O until time 62153ms [Q: C]
time 58495ms: Process C started using the CPU for remaining 662ms of 2582ms burst [Q: empty]
time 58623ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 58751ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 58879ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 59007ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 59135ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 59157ms: Process C completed a CPU burst; 64 bursts to go [Q: empty]
time 59157ms: Process C switching out of CPU; will block on I/O until time 60489ms [Q: empty]
time 59659ms: Process E completed I/O; added to ready queue [Q: E]
time 59661ms: Process E started using the CPU for 941ms burst [Q: empty]
time 59789ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 59917ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 60045ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 60173ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 60301ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 60429ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 60489ms: Process C completed I/O; added to ready queue [Q: C]
time 60557ms: Time slice expired; process E preempted with 45ms remaining [Q: C]
time 60561ms: Process C started using the CPU for 875ms burst [Q: E]
time 60689ms: Time slice expired; process C preempted with 747ms remaining [Q: E]
time 60693ms: Process E started using the CPU for remaining 45ms of 941ms burst [Q: C]
time 60738ms: Process E completed a CPU burst; 90 bursts to go [Q: C]
time 60738ms: Process E switching out of CPU; will block on I/O until time 82320ms [Q: C]
time 60742ms: Process C started using the CPU for remaining 747ms of 875ms burst [Q: empty]
time 60870ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 60998ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 61126ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 61254ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 61382ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 61489ms: Process C completed a CPU burst; 63 bursts to go [Q: empty]
time 61489ms: Process C switching out of CPU; will block on I/O until time 78601ms [Q: empty]
time 62116ms: Process G completed I/O; added to ready queue [Q: G]
time 62118ms: Process G started using the CPU for 570ms burst [Q: empty]
time 62153ms: Process D completed I/O; added to ready queue [Q: D]
time 62246ms: Time slice expired; process G preempted with 442ms remaining [Q: D]
time 62250ms: Process D started using the CPU for 194ms burst [Q: G]
time 62378ms: Time slice expired; process D preempted with 66ms remaining [Q: G]
time 62382ms: Process G started using the CPU for remaining 442ms of 570ms burst [Q: D]
time 62510ms: Time slice expired; process G preempted with 314ms remaining [Q: D]
time 62514ms: Process D started using the CPU for remaining 66ms of 194ms burst [Q: G]
time 62580ms: Process D completed a CPU burst; 80 bursts to go [Q: G]
time 62580ms: Process D switching out of CPU; will block on I/O until time 66812ms [Q: G]
time 62584ms: Process G started using the CPU for remaining 314ms of 570ms burst [Q: empty]
time 62712ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 62840ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 62858ms: Process A completed I/O; added to ready queue [Q: A]
time 62898ms: Process G completed a CPU burst; 4 bursts to go [Q: A]
time 62898ms: Process G switching out of CPU; will block on I/O until time 65160ms [Q: A]
time 62902ms: Process A started using the CPU for 500ms burst [Q: empty]
time 63030ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 63158ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 63286ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 63402ms: Process A completed a CPU burst; 85 bursts to go [Q: empty]
time 63402ms: Process A switching out of CPU; will block on I/O until time 65264ms [Q: empty]
time 65160ms: Process G completed I/O; added to ready queue [Q: G]
time 65162ms: Process G started using the CPU for 591ms burst [Q: empty]
time 65264ms: Process A completed I/O; added to ready queue [Q: A]
time 65290ms: Time slice expired; process G preempted with 463ms remaining [Q: A]
time 65294ms: Process A started using the CPU for 606ms burst [Q: G]
time 65422ms: Time slice expired; process A preempted with 478ms remaining [Q: G]
time 65426ms: Process G started using the CPU for remaining 463ms of 591ms burst [Q: A]
time 65554ms: Time slice expired; process G preempted with 335ms remaining [Q: A]
time 65558ms: Process A started using the CPU for remaining 478ms of 606ms burst [Q: G]
time 65686ms: Time slice expired; process A preempted with 350ms remaining [Q: G]
time 65690ms: Process G started using the CPU for remaining 335ms of 591ms burst [Q: A]
time 65818ms: Time slice expired; process G preempted with 207ms remaining [Q: A]
time 65822ms: Process A started using the CPU for remaining 350ms of 606ms burst [Q: G]
time 65950ms: Time slice expired; process A preempted with 222ms remaining [Q: G]
time 65954ms: Process G started using the CPU for remaining 207ms of 591ms burst [Q: A]
time 66082ms: Time slice expired; process G preempted with 79ms remaining [Q: A]
time 66086ms: Process A started using the CPU for remaining 222ms of 606ms burst [Q: G]
time 66214ms: Time slice expired; process A preempted with 94ms remaining [Q: G]
time 66218ms: Process G started using the CPU for remaining 79ms of 591ms burst [Q: A]
time 66297ms: Process G completed a CPU burst; 3 bursts to go [Q: A]
time 66297ms: Process G switching out of CPU; will block on I/O until time 83689ms [Q: A]
time 66301ms: Process A started using the CPU for remaining 94ms of 606ms burst [Q: empty]
time 66395ms: Process A completed a CPU burst; 84 bursts to go [Q: empty]
time 66395ms: Process A switching out of CPU; will block on I/O until time 78557ms [Q: empty]
time 66608ms: Process F completed I/O; added to ready queue [Q: F]
time 66610ms: Process F started using the CPU for 1494ms burst [Q: empty]
time 66738ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 66812ms: Process D completed I/O; added to ready queue [Q: D]
time 66866ms: Time slice expired; process F preempted with 1238ms remaining [Q: D]
time 66870ms: Process D started using the CPU for 965ms burst [Q: F]
time 66998ms: Time slice expired; process D preempted with 837ms remaining [Q: F]
time 67002ms: Process F started using the CPU for remaining 1238ms of 1494ms burst [Q: D]
time 67130ms: Time slice expired; process F preempted with 1110ms remaining [Q: D]
time 67134ms: Process D started using the CPU for remaining 837ms of 965ms burst [Q: F]
time 67262ms: Time slice expired; process D preempted with 709ms remaining [Q: F]
time 67266ms: Process F started using the CPU for remaining 1110ms of 1494ms burst [Q: D]
time 67394ms: Time slice expired; process F preempted with 982ms remaining [Q: D]
time 67398ms: Process D started using the CPU for remaining 709ms of 965ms burst [Q: F]
time 67526ms: Time slice expired; process D preempted with 581ms remaining [Q: F]
time 67530ms: Process F started using the CPU for remaining 982ms of 1494ms burst [Q: D]
time 67658ms: Time slice expired; process F preempted with 854ms remaining [Q: D]
time 67662ms: Process D started using the CPU for remaining 581ms of 965ms burst [Q: F]
time 67790ms: Time slice expired; process D preempted with 453ms remaining [Q: F]
time 67794ms: Process F started using the CPU for remaining 854ms of 1494ms burst [Q: D]
time 67922ms: Time slice expired; process F preempted with 726ms remaining [Q: D]
time 67926ms: Process D started using the CPU for remaining 453ms of 965ms burst [Q: F]
time 68054ms: Time slice expired; process D preempted with 325ms remaining [Q: F]
time 68058ms: Process F started using the CPU for remaining 726ms of 1494ms burst [Q: D]
time 68186ms: Time slice expired; process F preempted with 598ms remaining [Q: D]
time 68190ms: Process D started using the CPU for remaining 325ms of 965ms burst [Q: F]
time 68318ms: Time slice expired; process D preempted with 197ms remaining [Q: F]
time 68322ms: Process F started using the CPU for remaining 598ms of 1494ms burst [Q: D]
time 68450ms: Time slice expired; process F preempted with 470ms remaining [Q: D]
time 68454ms: Process D started using the CPU for remaining 197ms of 965ms burst [Q: F]
time 68582ms: Time slice expired; process D preempted with 69ms remaining [Q: F]
time 68586ms: Process F started using the CPU for remaining 470ms of 1494ms burst [Q: D]
time 68714ms: Time slice expired; process F preempted with 342ms remaining [Q: D]
time 68718ms: Process D started using the CPU for remaining 69ms of 965ms burst [Q: F]
time 68787ms: Process D completed a CPU burst; 79 bursts to go [Q: F]
time 68787ms: Process D switching out of CPU; will block on I/O until time 79339ms [Q: F]
time 68791ms: Process F started using the CPU for remaining 342ms of 1494ms burst [Q: empty]
time 68919ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 69047ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 69133ms: Process F completed a CPU burst; 62 bursts to go [Q: empty]
time 69133ms: Process F switching out of CPU; will block on I/O until time 78675ms [Q: empty]
time 78557ms: Process A completed I/O; added to ready queue [Q: A]
time 78559ms: Process A started using the CPU for 103ms burst [Q: empty]
time 78601ms: Process C completed I/O; added to ready queue [Q: C]
time 78662ms: Process A completed a CPU burst; 83 bursts to go [Q: C]
time 78662ms: Process A switching out of CPU; will block on I/O until time 79864ms [Q: C]
time 78666ms: Process C started using the CPU for 169ms burst [Q: empty]
time 78675ms: Process F completed I/O; added to ready queue [Q: F]
time 78794ms: Time slice expired; process C preempted with 41ms remaining [Q: F]
time 78798ms: Process F started using the CPU for 228ms burst [Q: C]
time 78926ms: Time slice expired; process F preempted with 100ms remaining [Q: C]
time 78930ms: Process C started using the CPU for remaining 41ms of 169ms burst [Q: F]
time 78971ms: Process C completed a CPU burst; 62 bursts to go [Q: F]
time 78971ms: Process C switching out of CPU; will block on I/O until time 80773ms [Q: F]
time 78975ms: Process F started using the CPU for remaining 100ms of 228ms burst [Q: empty]
time 79075ms: Process F completed a CPU burst; 61 bursts to go [Q: empty]
time 79075ms: Process F switching out of CPU; will block on I/O until time 82887ms [Q: empty]
time 79339ms: Process D completed I/O; added to ready queue [Q: D]
time 79341ms: Process D started using the CPU for 826ms burst [Q: empty]
time 79469ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 79597ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 79725ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 79853ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 79864ms: Process A completed I/O; added to ready queue [Q: A]
time 79981ms: Time slice expired; process D preempted with 186ms remaining [Q: A]
time 79985ms: Process A started using the CPU for 1405ms burst [Q: D]
time 80113ms: Time slice expired; process A preempted with 1277ms remaining [Q: D]
time 80117ms: Process D started using the CPU for remaining 186ms of 826ms burst [Q: A]
time 80245ms: Time slice expired; process D preempted with 58ms remaining [Q: A]
time 80249ms: Process A started using the CPU for remaining 1277ms of 1405ms burst [Q: D]
time 80377ms: Time slice expired; process A preempted with 1149ms remaining [Q: D]
time 80381ms: Process D started using the CPU for remaining 58ms of 826ms burst [Q: A]
time 80439ms: Process D completed a CPU burst; 78 bursts to go [Q: A]
time 80439ms: Process D switching out of CPU; will block on I/O until time 86541ms [Q: A]
time 80443ms: Process A started using the CPU for remaining 1149ms of 1405ms burst [Q: empty]
time 80571ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 80695ms: Process B completed I/O; added to ready queue [Q: B]
time 80699ms: Time slice expired; process A preempted with 893ms remaining [Q: B]
time 80703ms: Process B started using the CPU for 65ms burst [Q: A]
time 80768ms: Process B completed a CPU burst; 74 bursts to go [Q: A]
time 80768ms: Process B switching out of CPU; will block on I/O until time 111730ms [Q: A]
time 80772ms: Process A started using the CPU for remaining 893ms of 1405ms burst [Q: empty]
time 80773ms: Process C completed I/O; added to ready queue [Q: C]
time 80900ms: Time slice expired; process A preempted with 765ms remaining [Q: C]
time 80904ms: Process C started using the CPU for 316ms burst [Q: A]
time 81032ms: Time slice expired; process C preempted with 188ms remaining [Q: A]
time 81036ms: Process A started using the CPU for remaining 765ms of 1405ms burst [Q: C]
time 81164ms: Time slice expired; process A preempted with 637ms remaining [Q: C]
time 81168ms: Process C started using the CPU for remaining 188ms of 316ms burst [Q: A]
time 81296ms: Time slice expired; process C preempted with 60ms remaining [Q: A]
time 81300ms: Process A started using the CPU for remaining 637ms of 1405ms burst [Q: C]
time 81428ms: Time slice expired; process A preempted with 509ms remaining [Q: C]
time 81432ms: Process C started using the CPU for remaining 60ms of 316ms burst [Q: A]
time 81492ms: Process C completed a CPU burst; 61 bursts to go [Q: A]
time 81492ms: Process C switching out of CPU; will block on I/O until time 101204ms [Q: A]
time 81496ms: Process A started using the CPU for remaining 509ms of 1405ms burst [Q: empty]
time 81624ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 81752ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 81880ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 82005ms: Process A completed a CPU burst; 82 bursts to go [Q: empty]
time 82005ms: Process A switching out of CPU; will block on I/O until time 93867ms [Q: empty]
time 82320ms: Process E completed I/O; added to ready queue [Q: E]
time 82322ms: Process E started using the CPU for 211ms burst [Q: empty]
time 82450ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 82533ms: Process E completed a CPU burst; 89 bursts to go [Q: empty]
time 82533ms: Process E switching out of CPU; will block on I/O until time 89455ms [Q: empty]
time 82887ms: Process F completed I/O; added to ready queue [Q: F]
time 82889ms: Process F started using the CPU for 388ms burst [Q: empty]
time 83017ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 83145ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 83273ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 83277ms: Process F completed a CPU burst; 60 bursts to go [Q: empty]
time 83277ms: Process F switching out of CPU; will block on I/O until time 91869ms [Q: empty]
time 83689ms: Process G completed I/O; added to ready queue [Q: G]
time 83691ms: Process G started using the CPU for 1117ms burst [Q: empty]
time 83819ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 83947ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 84075ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 84203ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 84331ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 84459ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 84587ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 84715ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 84808ms: Process G completed a CPU burst; 2 bursts to go [Q: empty]
time 84808ms: Process G switching out of CPU; will block on I/O until time 89480ms [Q: empty]
time 86541ms: Process D completed I/O; added to ready queue [Q: D]
time 86543ms: Process D started using the CPU for 799ms burst [Q: empty]
time 86671ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 86799ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 86927ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 87055ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 87183ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 87311ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 87342ms: Process D completed a CPU burst; 77 bursts to go [Q: empty]
time 87342ms: Process D switching out of CPU; will block on I/O until time 95864ms [Q: empty]
time 89455ms: Process E completed I/O; added to ready queue [Q: E]
time 89457ms: Process E started using the CPU for 272ms burst [Q: empty]
time 89480ms: Process G completed I/O; added to ready queue [Q: G]
time 89585ms: Time slice expired; process E preempted with 144ms remaining [Q: G]
time 89589ms: Process G started using the CPU for 1218ms burst [Q: E]
time 89717ms: Time slice expired; process G preempted with 1090ms remaining [Q: E]
time 89721ms: Process E started using the CPU for remaining 144ms of 272ms burst [Q: G]
time 89849ms: Time slice expired; process E preempted with 16ms remaining [Q: G]
time 89853ms: Process G started using the CPU for remaining 1090ms of 1218ms burst [Q: E]
time 89981ms: Time slice expired; process G preempted with 962ms remaining [Q: E]
time 89985ms: Process E started using the CPU for remaining 16ms of 272ms burst [Q: G]
time 90001ms: Process E completed a CPU burst; 88 bursts to go [Q: G]
time 90001ms: Process E switching out of CPU; will block on I/O until time 97303ms [Q: G]
time 90005ms: Process G started using the CPU for remaining 962ms of 1218ms burst [Q: empty]
time 90133ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 90261ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 90389ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 90517ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 90645ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 90773ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 90901ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 90967ms: Process G completed a CPU burst; 1 burst to go [Q: empty]
time 90967ms: Process G switching out of CPU; will block on I/O until time 92469ms [Q: empty]
time 91869ms: Process F completed I/O; added to ready queue [Q: F]
time 91871ms: Process F started using the CPU for 1420ms burst [Q: empty]
time 91999ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 92127ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 92255ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 92383ms: Time slice expired; no preemption because ready queue is empty [Q: empty]
time 92469ms: Process G completed I/O; added to ready queue [Q: G]
time 92511ms: Time slice expired; process F preempted with 780ms remaining [Q: G]
time 92515ms: Process G started using the CPU for 579ms burst [Q: F]
time 92643ms: Time slice expired; process G preempted with 451ms remaining [Q: F]
time 92647ms: Process F started using the CPU for remaining 780ms of 1420ms burst [Q: G]
time 92775ms: Time slice expired; process F preempted with 652ms remaining [Q: G]
time 92779ms: Process G started using the CPU for remaining 451ms of 579ms burst [Q: F]
time 92907ms: Time slice expired; process G preempted with 323ms remaining [Q: F]
time 92911ms: Process F started using the CPU for remaining 652ms of 1420ms burst [Q: G]
time 93039ms: Time slice expired; process F preempted with 524ms remaining [Q: G]
time 93043ms: Process G started using the CPU for remaining 323ms of 579ms burst [Q: F]
time 93171ms: Time slice expired; process G preempted with 195ms remaining [Q: F]
time 93175ms: Process F started using the CPU for remaining 524ms of 1420ms burst [Q: G]
time 93303ms: Time slice expired; process F preempted with 396ms remaining [Q: G]
time 93307ms: Process G started using the CPU for remaining 195ms of 579ms burst [Q: F]
time 93435ms: Time slice expired; process G preempted with 67ms remaining [Q: F]
time 93439ms: Process F started using the CPU for remaining 396ms of 1420ms burst [Q: G]
